AgeBP;d18O
1901,3519;2,894494208
2006,1847;1,915362072
2123,084;2,424930688
2240,028;-0,681456854
2356,85;0,152063945
2684,686;1,669166014
3049,78;0,975254083
3353,95;1,497889006
3685,35;1,358018217
4016,63;0,950611027
4348,48;0,815514985
4680,2;0,307883065
5011,98;0,911951523
5343,51;0,846495778
5676,22;0,429574584
6008,31;0,804957318
